Date,All,ANC,ATL,AUS,BOI,BZN,DEN,DFW,FLL,LAS,LAX,MIA,MCO,MSO,PDX,PHX,SEA,SJC,SFO,TPA
2019-05-12,2348220.0,4528.0,75128.0,24824.0,6533.0,1853,65502.0,60959.0,50101.0,79062.0,116328.0,61066.0,68039.0,1257,25083.0,50406.0,52005.0,19169.0,69144.0,31104.0
2019-05-13,2435427.0,5026.0,80931.0,26034.0,6755.0,1926,66028.0,67708.0,52646.0,70057.0,115173.0,61586.0,68726.0,1434,26677.0,50998.0,52688.0,19306.0,67807.0,30834.0
2019-05-14,2118689.0,5625.0,71216.0,21887.0,5922.0,1578,54059.0,56097.0,48221.0,54560.0,103493.0,57025.0,65569.0,1048,22949.0,44631.0,48537.0,15958.0,61069.0,31575.0
2019-05-15,2269775.0,6931.0,71616.0,24529.0,5823.0,1779,62976.0,63336.0,46068.0,56526.0,108787.0,53853.0,63110.0,1160,25157.0,48591.0,53293.0,20732.0,70301.0,28723.0
2019-05-16,2535771.0,6570.0,81984.0,27040.0,6401.0,2041,72143.0,69289.0,49474.0,68844.0,123245.0,58412.0,64408.0,1398,28606.0,52173.0,58933.0,24304.0,80441.0,30939.0
2019-05-17,2588623.0,7053.0,83792.0,27656.0,6197.0,1824,72321.0,70312.0,50701.0,71682.0,125240.0,59550.0,68744.0,1293,28681.0,53447.0,61490.0,26862.0,85961.0,31606.0
2019-05-18,2025688.0,6500.0,61962.0,20068.0,4461.0,1679,52757.0,47014.0,48171.0,55657.0,105630.0,59131.0,69201.0,877,20716.0,41197.0,48735.0,17036.0,67612.0,27952.0
2019-05-19,2543001.0,6401.0,84317.0,27651.0,6232.0,1801,72963.0,72033.0,51094.0,82368.0,124717.0,61522.0,71177.0,1424,27094.0,52496.0,56858.0,22042.0,78043.0,30745.0
2019-05-20,2537548.0,6719.0,82598.0,27518.0,6103.0,2070,71413.0,70266.0,50279.0,79954.0,119870.0,59237.0,68294.0,1416,27300.0,50314.0,54387.0,20608.0,77107.0,31045.0
2019-05-21,2239022.0,6864.0,73322.0,23786.0,5780.0,1600,64055.0,60018.0,45243.0,71306.0,109428.0,53674.0,60586.0,1166,24816.0,45937.0,48534.0,17848.0,69955.0,28528.0
2019-05-22,2396947.0,7938.0,76236.0,25952.0,6018.0,1905,69102.0,68671.0,45052.0,68037.0,115051.0,52933.0,63964.0,1274,26441.0,50141.0,54641.0,21359.0,77746.0,30091.0
2019-05-23,2596784.0,7852.0,90606.0,27993.0,6516.0,2098,73752.0,72861.0,49532.0,66035.0,127118.0,58664.0,69893.0,1299,28892.0,54183.0,61075.0,24694.0,83943.0,32578.0
2019-05-24,2715704.0,8250.0,99143.0,28817.0,6403.0,2128,80278.0,74927.0,53807.0,67289.0,127895.0,63491.0,72881.0,1333,29155.0,57885.0,64739.0,27551.0,90552.0,32827.0
2019-05-25,2060648.0,7413.0,73859.0,20894.0,5243.0,1738,57645.0,55346.0,48110.0,54255.0,105256.0,56998.0,68647.0,777,19443.0,45425.0,49042.0,16553.0,69236.0,27516.0
2019-05-26,2006211.0,6732.0,72242.0,23089.0,5550.0,1683,59677.0,53429.0,46583.0,71953.0,106229.0,56425.0,62342.0,991,18918.0,42401.0,44307.0,15268.0,63324.0,24851.0
2019-05-27,2438936.0,7403.0,85582.0,27363.0,6112.0,2264,81261.0,65620.0,51412.0,77676.0,121803.0,59112.0,70182.0,1457,26461.0,54097.0,55771.0,22410.0,78611.0,30811.0
2019-05-28,2377759.0,7849.0,83695.0,27065.0,6233.0,1803,69835.0,64604.0,49355.0,66027.0,112396.0,56138.0,65419.0,1116,25428.0,51288.0,53821.0,20442.0,71236.0,32138.0
2019-05-29,2195427.0,7955.0,77009.0,26122.0,6112.0,1972,68562.0,56157.0,45598.0,60200.0,108999.0,54135.0,63634.0,1216,22282.0,50562.0,48222.0,18192.0,70760.0,30004.0
2019-05-30,2407658.0,7425.0,81887.0,27524.0,6734.0,1942,72976.0,73122.0,47166.0,63420.0,117463.0,56650.0,65597.0,1299,24821.0,51304.0,52783.0,20539.0,76723.0,32189.0
2019-05-31,2493385.0,7783.0,84908.0,28687.0,6700.0,2006,76097.0,72339.0,51531.0,66644.0,119736.0,60899.0,70597.0,1309,25458.0,52152.0,57602.0,24701.0,83401.0,32233.0
2019-06-01,2049287.0,7761.0,68060.0,22358.0,5442.0,1866,59698.0,57123.0,50145.0,56099.0,103975.0,58731.0,71927.0,960,19631.0,43626.0,46493.0,16365.0,69103.0,30401.0
2019-06-02,2482134.0,6975.0,83696.0,28933.0,6453.0,2046,73229.0,73909.0,51512.0,79723.0,120714.0,61280.0,70845.0,1418,25633.0,49755.0,55403.0,21636.0,79271.0,32458.0
2019-06-03,2422458.0,7712.0,80234.0,29335.0,6350.0,2175,71656.0,72254.0,49880.0,74145.0,114073.0,56637.0,70121.0,1446,26432.0,47926.0,51440.0,19418.0,74913.0,31463.0
2019-06-04,2175653.0,7614.0,72426.0,25601.0,6117.0,1731,62636.0,63339.0,46107.0,60867.0,105808.0,53377.0,63500.0,1133,23017.0,45624.0,46959.0,16937.0,68847.0,29605.0
2019-06-05,2295666.0,8193.0,73017.0,26616.0,6490.0,2031,67447.0,64425.0,46608.0,64533.0,111744.0,53413.0,63616.0,1259,23654.0,49494.0,50063.0,19529.0,76133.0,29621.0
2019-06-06,2546275.0,8644.0,85110.0,28274.0,7103.0,2414,73101.0,73511.0,50153.0,68610.0,129524.0,58811.0,66338.0,1553,26725.0,50085.0,57246.0,22374.0,85907.0,31428.0
2019-06-07,2573317.0,8941.0,85978.0,27947.0,6672.0,2794,73213.0,72063.0,51462.0,69720.0,129462.0,61610.0,70645.0,1790,26981.0,49174.0,59343.0,26025.0,87291.0,31357.0
2019-06-08,2157377.0,8550.0,66775.0,22909.0,5432.0,2986,61671.0,58200.0,50129.0,58870.0,114748.0,58973.0,69460.0,1416,22147.0,42984.0,50534.0,19238.0,77474.0,29648.0
2019-06-09,2594351.0,7572.0,89611.0,29357.0,7026.0,2977,77504.0,69071.0,52921.0,79159.0,130026.0,64067.0,71111.0,1737,28955.0,47879.0,60321.0,23475.0,87661.0,32758.0
2019-06-10,2564661.0,8823.0,80567.0,29961.0,6540.0,2618,74540.0,75759.0,50875.0,72719.0,127337.0,61152.0,68504.0,1824,31000.0,47220.0,59688.0,22980.0,85422.0,31417.0
2019-06-11,2356291.0,8935.0,74792.0,26035.0,6407.0,2270,66542.0,66808.0,46892.0,59129.0,123242.0,55919.0,60221.0,1474,28096.0,44948.0,53719.0,20463.0,79594.0,29648.0
2019-06-12,2432846.0,9245.0,76348.0,26885.0,6567.0,2878,73199.0,66966.0,44704.0,59023.0,128087.0,56073.0,62843.0,1426,29705.0,47420.0,56453.0,22917.0,83693.0,29346.0
2019-06-13,2598281.0,9291.0,83889.0,28187.0,6816.0,2792,76793.0,71982.0,49037.0,64508.0,136234.0,58804.0,64326.0,1693,32236.0,48849.0,61981.0,26487.0,90125.0,30230.0
2019-06-14,2650080.0,9616.0,85570.0,28163.0,6748.0,2855,74746.0,72195.0,50204.0,66900.0,138462.0,60342.0,71583.0,1775,32985.0,49613.0,66667.0,28373.0,93268.0,30259.0
2019-06-15,2249256.0,10072.0,68105.0,22138.0,5789.0,3376,63242.0,57449.0,49114.0,56109.0,125475.0,58988.0,73283.0,1602,28117.0,40521.0,58513.0,21125.0,78631.0,29635.0
2019-06-16,2568475.0,8312.0,80268.0,26459.0,6798.0,3491,76032.0,60108.0,50797.0,76514.0,137685.0,60421.0,67711.0,1875,31822.0,44160.0,67417.0,25040.0,89654.0,30514.0
2019-06-17,2618599.0,8439.0,79098.0,27671.0,6647.0,2849,77038.0,76753.0,49425.0,71785.0,136384.0,58133.0,65457.0,1920,34759.0,46458.0,69299.0,26452.0,91129.0,29531.0
2019-06-18,2390083.0,8700.0,73942.0,24541.0,6322.0,2498,68544.0,63531.0,45031.0,57092.0,128993.0,52263.0,58614.0,1485,33645.0,44374.0,64337.0,22009.0,81725.0,29337.0
2019-06-19,2474656.0,9534.0,76991.0,25942.0,6561.0,2706,72089.0,67244.0,45724.0,56031.0,130498.0,54574.0,62661.0,1511,33471.0,46704.0,65518.0,22700.0,74310.0,29060.0
2019-06-20,2649064.0,9814.0,86128.0,27861.0,7115.0,2720,78006.0,75770.0,49161.0,66978.0,135702.0,59090.0,67043.0,1620,33987.0,50385.0,67482.0,24348.0,89133.0,31504.0
2019-06-21,2692994.0,10438.0,86489.0,28089.0,7067.0,2763,76836.0,76176.0,50830.0,67266.0,136512.0,61910.0,71178.0,1774,33625.0,51331.0,69935.0,25713.0,89289.0,31324.0
2019-06-22,2307369.0,10533.0,71144.0,22292.0,6207.0,3362,68713.0,60256.0,50497.0,56848.0,121553.0,61319.0,74787.0,1520,27550.0,41962.0,62647.0,18691.0,75665.0,30792.0
2019-06-23,2644193.0,9726.0,93056.0,28024.0,7363.0,3728,77323.0,66195.0,51114.0,77933.0,133706.0,62301.0,71249.0,2147,32577.0,48347.0,68613.0,23279.0,86245.0,31254.0
2019-06-24,2635767.0,10682.0,85771.0,28414.0,6977.0,3238,75549.0,74346.0,49797.0,70258.0,135230.0,61022.0,69586.0,1890,33820.0,47156.0,68322.0,22602.0,86538.0,30605.0
2019-06-25,2428621.0,10216.5,77170.0,25966.0,6460.0,2562,67078.5,66244.0,45719.0,57222.0,127497.0,54658.0,64857.0,1600,31716.0,46089.0,65318.0,20224.0,78984.0,29419.0
2019-06-26,2516168.0,10138.0,80512.0,27804.0,6698.0,2983,71944.0,67968.0,46202.0,64078.0,128203.0,55227.0,67884.0,1515,30651.0,48953.0,65634.0,22466.0,82796.0,29692.0
2019-06-27,2633614.0,10846.0,86588.0,27880.0,6806.0,2711,73455.0,73288.0,49313.0,67369.0,132651.0,59922.0,67317.0,1731,31282.0,51235.0,66364.0,24543.0,88669.0,30990.0
2019-06-28,2652796.0,10681.0,84887.0,28417.0,6335.0,2879,78412.0,73308.0,51349.0,67512.0,133671.0,61870.0,72451.0,1724,30363.0,52165.0,67505.0,26150.0,90526.0,31543.0
2019-06-29,2297994.0,11164.0,72233.0,23050.0,5344.0,3494,67503.0,59585.0,50414.0,54962.0,119975.0,61545.0,76978.0,1586,25391.0,43903.0,59476.0,19714.0,79034.0,30938.0
2019-06-30,2556945.0,10719.0,78951.0,26637.0,6461.0,3670,75220.0,66269.0,52275.0,78018.0,130895.0,62353.0,74736.0,2135,30098.0,46740.0,64781.0,22861.0,85637.0,31335.0
2019-07-01,2378381.0,9933.0,69636.0,25543.0,5534.0,3082,68582.0,62194.0,49449.0,67385.0,126725.0,58845.0,67706.0,2111,29086.0,46116.0,62302.0,21290.0,81419.0,28103.0
2019-07-02,2274643.0,9772.0,70227.0,24957.0,5670.0,2344,64381.0,62551.0,46395.0,55314.0,122534.0,54234.0,61135.0,1509,27150.0,45263.0,58696.0,21003.0,78806.0,28432.0
2019-07-03,2474896.0,10336.0,80897.0,26969.0,6208.0,2699,74135.0,68305.0,48207.0,57852.0,129920.0,57126.0,63350.0,1683,29998.0,50388.0,66374.0,26686.0,89598.0,28871.0
2019-07-04,2023903.0,8626.0,63205.0,21468.0,4287.0,1814,55302.0,56518.0,44319.0,51642.0,116912.0,54667.0,56177.0,1150,22859.0,38361.0,53457.0,18639.0,75156.0,23513.0
2019-07-05,2114837.0,10068.0,60844.0,21211.0,4818.0,3199,62582.0,55192.0,45888.0,62958.0,117892.0,56352.0,63274.0,1732,24860.0,37813.0,58399.0,17529.0,66619.0,26273.0
2019-07-06,2276689.0,10829.0,71326.0,22622.0,6086.0,4211,71540.0,54775.0,50964.0,60180.0,118246.0,59332.0,76081.0,1952,26756.0,38927.0,60363.0,16544.0,69177.0,32943.0
2019-07-07,2718001.0,10872.0,86564.0,28616.0,7544.0,3936,87187.0,73778.0,52662.0,77333.0,133960.0,63165.0,76978.0,2297,31614.0,49313.0,68273.0,22366.0,83734.0,32733.0
2019-07-08,2669748.0,11472.0,85904.0,28826.0,7268.0,3333,84521.0,72723.0,51510.0,71698.0,133743.0,60913.0,72658.0,2247,33690.0,48519.0,68713.0,20760.0,76682.0,32543.0
2019-07-09,2429664.0,10856.0,74936.0,26142.0,7036.0,2982,71557.0,65013.0,48456.0,58483.0,124594.0,57483.0,65136.0,1894,31789.0,44211.0,65202.0,18268.0,69921.0,30494.0
2019-07-10,2440267.0,10420.0,77255.0,26283.0,7118.0,3286,72347.0,66924.0,47251.0,58756.0,124121.0,57639.0,64216.0,1832,30038.0,46872.0,62989.0,20299.0,76355.0,29665.0
2019-07-11,2529311.0,10700.0,84305.0,27559.0,7173.0,2851,72664.0,78774.0,48256.0,63758.0,130007.0,59109.0,66611.0,1771,30127.0,47799.0,62639.0,23308.0,81444.0,30039.0
2019-07-12,2636520.0,10840.0,88057.0,27901.0,6360.0,2943,74859.0,74217.0,50512.0,66213.0,131053.0,62017.0,73054.0,1933,30754.0,48429.0,66425.0,25047.0,84908.0,30529.0
2019-07-13,2242585.0,10821.0,71790.0,22395.0,5798.0,3754,66815.0,60932.0,50518.0,55714.0,117158.0,59722.0,74667.0,1866,26062.0,39180.0,59634.0,17760.0,71283.0,30317.0
2019-07-14,2594767.0,10278.0,86457.0,27437.0,7186.0,3798,82103.0,68922.0,52017.0,79613.0,131777.0,62979.0,72760.0,2216,31442.0,44594.0,65457.0,21630.0,78622.0,31469.0
2019-07-15,2536925.0,10138.0,81599.0,27320.0,6614.0,3246,76741.0,70267.0,49834.0,67824.0,126922.0,60336.0,68615.0,2120,33568.0,45216.0,65988.0,21264.0,75581.0,29666.0
2019-07-16,2370802.0,10403.0,72698.0,25814.0,6477.0,2901,72115.0,63842.0,46144.0,53787.0,121432.0,55970.0,63672.0,1706,30804.0,43696.0,61847.0,19309.0,71019.0,28780.0
2019-07-17,2445942.0,10399.0,75894.0,26835.0,6776.0,3266,73433.0,70554.0,46658.0,53602.0,126270.0,56359.0,65955.0,1787,30161.0,45653.0,62530.0,22312.0,79002.0,29159.0
2019-07-18,2636896.0,10781.0,87900.0,28190.0,7018.0,3077,77288.0,74989.0,48956.0,64553.0,131047.0,60687.0,68726.0,1761,31740.0,49100.0,64462.0,23969.0,86572.0,30864.0
2019-07-19,2695489.0,10794.0,89669.0,28426.0,6629.0,3275,79652.0,75167.0,51703.0,67049.0,133841.0,63310.0,72342.0,2150,32621.0,49849.0,68227.0,26386.0,87686.0,31219.0
2019-07-20,2325124.0,11091.0,74161.0,22326.0,6312.0,3991,68435.0,60944.0,51726.0,58397.0,121106.0,61047.0,76850.0,1808,26444.0,38218.0,59841.0,18936.0,74905.0,32177.0
2019-07-21,2651313.0,10788.0,84266.0,27199.0,7598.0,3831,82096.0,68882.0,52488.0,78297.0,133495.0,63037.0,74215.0,2313,31999.0,43998.0,66433.0,22485.0,82282.0,31472.0
2019-07-22,2555933.0,11091.0,79266.0,27014.0,7075.0,3246,78609.0,70209.0,49575.0,69038.0,128814.0,59856.0,69611.0,2174,32850.0,43587.0,66302.0,22264.0,77858.0,29157.0
2019-07-23,2421572.0,11427.0,72160.0,25301.0,6774.0,2827,72518.0,64063.0,46735.0,56856.0,123636.0,55505.0,64185.0,1802,31206.0,43006.0,62839.0,20454.0,74974.0,28980.0
2019-07-24,2484887.0,11310.0,75234.0,26492.0,6860.0,3198,75092.0,68632.0,47188.0,56551.0,126449.0,58434.0,67057.0,1851,30912.0,45239.0,63459.0,23442.0,81056.0,29874.0
2019-07-25,2627362.0,11484.0,86859.0,27659.0,7218.0,2948,78886.0,75654.0,49349.0,63390.0,131033.0,60330.0,67499.0,1821,32476.0,47713.0,65515.0,24812.0,86647.0,31265.0
2019-07-26,2654838.0,11500.0,85428.0,28401.0,6866.0,3177,79755.0,73122.0,53037.0,67896.0,133066.0,65048.0,72279.0,1997,31902.0,48132.0,68923.0,26389.0,88666.0,30834.0
2019-07-27,2294615.0,11515.0,66124.0,22389.0,5881.0,4120,68964.0,60141.0,52940.0,57502.0,120990.0,62058.0,75928.0,1902,26733.0,36389.0,61167.0,18919.0,75773.0,30037.0
2019-07-28,2625998.0,11079.0,81099.0,26439.0,7038.0,4041,81274.0,67144.0,53206.0,79139.0,133451.0,64339.0,74193.0,2255,31780.0,42673.0,67939.0,23031.0,84562.0,31455.0
2019-07-29,2536659.0,11293.0,73926.0,25375.0,6464.0,3303,77875.0,67986.0,51074.0,71532.0,128908.0,60312.0,70581.0,2191,32727.0,41233.0,67579.0,21876.0,81302.0,29580.0
2019-07-30,2363361.0,11077.0,66487.0,23733.0,6626.0,2927,71390.0,60959.0,47013.0,62786.0,123251.0,58499.0,63782.0,1874,30970.0,38670.0,63779.0,19229.0,70964.0,28801.0
2019-07-31,2464148.0,11734.0,70782.0,25643.0,6603.0,3332,75813.0,66565.0,48013.0,63798.0,129302.0,58909.0,66953.0,1874,30968.0,41769.0,65193.0,22279.0,80453.0,28312.0
2019-08-01,2660900.0,11774.0,80346.0,27744.0,7323.0,3151,77828.0,73286.0,50002.0,66231.0,134821.0,62819.0,69510.0,2011,32562.0,43876.0,65933.0,24198.0,88042.0,30310.0
2019-08-02,2652464.0,11606.5,81122.5,27740.0,6515.0,3229,77403.0,73761.0,50481.0,65856.0,136042.0,64076.0,71374.0,2020,32168.0,43775.0,69064.0,26261.0,91798.0,29514.0
2019-08-03,2294851.0,11291.0,64003.0,21057.0,5972.0,4036,67247.0,58998.0,51508.0,54100.0,123548.0,61787.0,73320.0,1920,26602.0,34642.0,63434.0,18683.0,76563.0,29577.0
2019-08-04,2613521.0,11470.0,80699.0,27295.0,7336.0,3786,78951.0,66150.0,52907.0,76979.0,134382.0,64406.0,72524.0,2203,31727.0,40383.0,69755.0,22742.0,83059.0,31142.0
2019-08-05,2542269.0,11737.0,75741.0,25693.0,6821.0,3231,75679.0,64744.0,49772.0,69814.0,129489.0,60464.0,68984.0,2074,32918.0,39635.0,68907.0,20798.0,78255.0,28740.0
2019-08-06,2311832.0,11460.0,66669.0,23924.0,6567.0,2782,66703.0,57379.0,45216.0,54454.0,122236.0,55843.0,61573.0,1639,31058.0,37674.0,64518.0,19046.0,71017.0,26746.0
2019-08-07,2354249.0,11533.0,69639.0,24119.0,6778.0,3277,68628.0,63536.0,44560.0,52647.0,123584.0,57105.0,63577.0,1856,30377.0,40106.0,65546.0,21842.0,75519.0,26533.0
2019-08-08,2626660.0,12322.0,80071.0,26712.0,7145.0,2908,73158.0,70931.0,48883.0,62496.0,133002.0,62027.0,67338.0,1943,32783.0,44652.0,67812.0,23720.0,87012.0,30268.0
2019-08-09,2645625.0,11899.0,81426.0,26960.0,6931.0,3322,76721.0,70073.0,50708.0,63718.0,135020.0,64106.0,70141.0,2112,32368.0,44982.0,70879.0,25855.0,86721.0,29339.0
2019-08-10,2220424.0,11832.0,62330.0,19730.0,5866.0,4184,62546.0,53226.0,50688.0,55270.0,119071.0,62025.0,71199.0,1950,26497.0,33958.0,62984.0,17753.0,73980.0,27355.0
2019-08-11,2573685.0,11286.0,74011.0,26010.0,6995.0,3963,79445.0,60388.0,50149.0,81064.0,129839.0,62891.0,70660.0,2222,33021.0,42835.0,69432.0,22682.0,83583.0,29195.0
2019-08-12,2490352.0,11280.0,73264.0,24510.0,6663.0,3221,74314.0,60302.0,48017.0,71902.0,127275.0,60779.0,67264.0,2063,33166.0,41640.0,69210.0,20729.0,81595.0,27979.0
2019-08-13,2232192.0,10620.0,64651.0,20014.0,6422.0,2738,63077.0,52941.0,42210.0,57192.0,118047.0,53884.0,59785.0,1433,30617.0,39611.0,64161.0,17723.0,70824.0,25669.0
2019-08-14,2315570.0,10839.0,65927.0,22999.0,6593.0,3298,65319.0,58754.0,42937.0,59543.0,119570.0,57033.0,61022.0,1758,31099.0,41201.0,67146.0,19892.0,76953.0,25165.0
2019-08-15,2523831.0,11016.0,76688.0,27072.0,6812.0,2920,68788.0,66619.0,46520.0,65340.0,127637.0,57783.0,66139.0,1885,32641.0,45034.0,69610.0,23329.0,85105.0,26974.0
2019-08-16,2549874.0,10564.0,79585.0,27625.0,6395.0,3082,70771.0,66025.0,47670.0,67356.0,130536.0,58466.0,69695.0,1999,32442.0,46704.0,72154.0,25511.0,89289.0,28900.0
2019-08-17,2103477.0,10549.0,57281.0,18880.0,5309.0,3902,57375.0,48354.0,47621.0,55762.0,115526.0,58788.0,68598.0,1872,26877.0,34635.0,63880.0,17466.0,74437.0,26047.0
2019-08-18,2509085.0,9945.0,76546.0,25293.0,6728.0,3849,74988.0,57814.0,49178.0,80044.0,128383.0,61777.0,70202.0,2141,31250.0,43852.0,69363.0,21591.0,81381.0,28843.0
2019-08-19,2495471.0,10299.0,76062.0,23927.0,6616.0,3310,73674.0,60779.0,48003.0,70326.0,126031.0,59607.0,68821.0,2071,32813.0,43352.0,69092.0,22728.0,78791.0,28454.0
2019-08-20,2172117.0,10196.0,67491.0,19987.0,5721.0,2546,60983.0,53421.0,42987.0,52652.0,114718.0,54238.0,59983.0,1521,29353.0,40499.0,63012.0,17759.0,70324.0,26130.0
2019-08-21,2230423.0,10177.0,68431.0,22134.0,6139.0,2945,62505.0,57177.0,41726.0,53518.0,114385.0,52792.0,60399.0,1589,28837.0,43189.0,64488.0,20327.0,77971.0,27290.0
2019-08-22,2454578.5,10255.0,76781.5,25023.0,6487.0,2715,69249.0,65904.0,46009.0,64560.0,123508.0,56194.0,65423.0,1622,30326.0,45736.0,65194.0,22988.0,85285.0,29154.0
2019-08-23,2481428.0,9842.0,79639.0,24665.0,6232.0,2766,70404.0,65429.0,47218.0,64541.0,126503.0,59860.0,67886.0,1717,30147.0,47002.0,67744.0,24996.0,86605.0,29273.0
2019-08-24,1971988.0,9599.0,58179.0,16677.0,5568.0,3449,53193.0,45872.0,46721.0,55006.0,111219.0,57086.0,66516.0,1501,24783.0,33952.0,59182.0,16484.0,71081.0,24201.0
2019-08-25,2417480.5,8951.5,75138.5,25164.0,6739.0,3216,73752.5,54886.5,48950.0,83752.0,127383.0,60442.0,69054.0,1808,30922.0,41405.0,67922.0,20280.0,79871.0,28635.0
2019-08-26,2283286.0,9496.0,72391.0,22434.0,6449.0,2815,68423.0,56797.0,46343.0,71392.0,120206.0,57773.0,64636.0,1683,30238.0,39125.0,65189.0,18262.0,71119.0,27458.0
2019-08-27,1943736.0,8603.0,60058.0,17277.0,5124.0,2339,54778.0,48432.0,39500.0,50344.0,109468.0,51241.0,55967.0,1217,26131.0,40421.0,57119.0,15505.0,65861.0,23966.0
2019-08-28,2117377.0,9578.0,67800.0,22602.0,5572.0,2552,60842.0,57994.0,41221.0,48087.0,114501.0,53069.0,57255.0,1361,27168.0,42204.0,60482.0,19251.0,76954.0,25753.0
2019-08-29,2487919.0,9622.0,82814.0,27018.0,6563.0,2421,72664.0,68548.0,49002.0,61935.0,126832.0,59657.0,63253.0,1476,29995.0,48754.0,63848.0,24344.0,92349.0,29308.0
2019-08-30,2584722.0,9814.0,87505.0,27628.0,6483.0,2711,80202.0,70688.0,52034.0,67324.0,131376.0,65694.0,71323.0,1556,30490.0,53693.0,68926.0,28166.0,97270.0,30366.0
2019-08-31,1891313.0,8514.0,58665.0,17515.0,4489.0,2671,50648.0,54448.0,48384.0,47432.0,107246.0,61314.0,67987.0,1024,22716.0,33844.0,53423.0,17559.0,72463.0,24927.0
2019-09-01,1826403.0,8459.0,54469.0,17509.0,4651.0,2568,54046.0,51175.0,39177.0,70942.0,106130.0,50744.0,53170.0,1513,23322.0,31601.0,53879.0,15190.0,64458.0,23759.0
2019-09-02,2210973.0,9666.0,76242.0,27926.0,6296.0,2752,81949.0,55796.0,8627.0,76666.0,119659.0,36612.0,29571.0,1876,30700.0,47434.0,64362.0,22444.0,82646.0,21638.0
2019-09-03,1969687.0,8620.0,68271.0,23067.0,6223.0,2211,68915.0,54008.0,11027.0,61864.0,110037.0,31321.0,,1454,27827.0,41647.0,58226.0,18175.0,68535.0,18427.0
2019-09-04,1820569.0,8400.0,58404.0,18727.0,5691.0,2435,59277.0,49533.0,33375.0,50262.0,100883.0,44876.0,15546.0,1427,25223.0,36843.0,53227.0,16478.0,64459.0,21120.0
2019-09-05,2039812.0,8544.0,63954.0,22438.0,5799.0,2081,59412.0,56137.0,35488.0,53934.0,106514.0,46173.0,56394.0,1302,25751.0,40640.0,53108.0,20010.0,71024.0,22124.0
2019-09-06,2129075.0,8109.5,68023.5,23281.0,5964.0,2277,62736.0,59585.0,35781.0,59687.0,109028.0,47717.0,44545.0,1347,25889.0,42236.0,57714.0,23577.0,73344.0,23018.0
2019-09-07,1694183.0,7598.0,51979.0,15697.0,5016.0,2412,47370.0,39912.0,32112.0,52265.0,95537.0,47263.0,43028.0,1176,21654.0,32090.0,48369.0,16239.0,59337.0,17004.0
2019-09-08,2300372.0,7373.0,77524.0,28632.0,6614.0,2648,71614.0,54625.0,40738.0,82728.0,113412.0,51070.0,50282.0,1576,29127.0,41637.0,61499.0,21622.0,70537.0,24831.0
2019-09-09,2220126.0,7490.0,72274.0,25390.0,6323.0,2668,68248.0,64754.0,39539.0,69589.0,104749.0,51151.0,49836.0,1645,29167.0,42082.0,58798.0,18445.0,67475.0,24822.0
2019-09-10,1874968.0,7547.0,56874.0,18372.0,5371.0,2120,52000.0,49940.0,30357.0,55231.0,95256.0,44054.0,39775.0,1272,26053.0,37195.0,52351.0,17478.0,58950.0,20733.0
2019-09-11,1935885.0,7882.0,60121.0,21564.0,5787.0,2264,56838.0,53352.0,28769.0,52874.0,98092.0,43566.0,41278.0,1416,24913.0,40929.0,53477.0,19638.0,62629.0,21407.0
2019-09-12,2375703.0,8097.0,75333.0,26542.0,6498.0,2286,68691.0,66372.0,39255.0,68089.0,117141.0,48617.0,53920.0,1528,28860.0,48198.0,59757.0,25340.0,71276.0,26643.0
2019-09-13,2409356.0,7807.0,79332.0,25652.0,6740.0,2737,71429.0,67049.0,41601.0,62749.0,116233.0,52610.0,59066.0,1657,28806.0,48247.0,63145.0,27238.0,75853.0,26913.0
2019-09-14,1816657.0,7239.0,52305.0,16670.0,5271.0,2512,53117.0,43771.0,35201.0,53769.0,99422.0,50671.0,57487.0,1338,22519.0,34472.0,50533.0,17009.0,61899.0,20339.0
2019-09-15,2415144.0,7071.0,74356.0,25977.0,7156.0,2499,74064.0,57208.0,44532.0,83334.0,119752.0,56026.0,63735.0,1574,29763.0,46564.0,61936.0,22805.0,73579.0,26672.0
2019-09-16,2332177.0,7558.0,77648.0,25304.0,6577.0,2546,74507.0,60173.0,42269.0,77495.0,113619.0,52877.0,59113.0,1625,29472.0,42922.0,59749.0,21516.0,68022.0,24960.0
2019-09-17,1944290.0,7318.0,59257.0,18804.0,5759.0,2267,59722.0,50612.0,31011.0,59247.0,99067.0,46213.0,46233.0,1357,26141.0,39402.0,51926.0,17167.0,58768.0,21845.0
2019-09-18,2077349.0,7522.0,65177.0,22709.0,6279.0,2381,62781.0,56044.0,30744.0,56550.0,106208.0,46820.0,47625.0,1483,25953.0,44542.0,54768.0,21430.0,65768.0,22842.0
2019-09-19,2383340.0,7418.0,77707.0,27403.0,6779.0,2443,70541.0,66359.0,41052.0,69051.0,114331.0,52147.0,55871.0,1451,28519.0,49752.0,58857.0,25964.0,78230.0,27297.0
2019-09-20,2497823.0,7429.0,85409.0,29243.0,6647.0,2694,73827.0,69169.0,43746.0,67127.0,119846.0,56250.0,61536.0,1581,29143.0,49878.0,61364.0,27023.0,78624.0,27378.0
2019-09-21,1875543.0,6699.0,64196.0,18322.0,5602.0,2542,52568.0,45983.0,36755.0,57808.0,101030.0,51435.0,60477.0,1376,22591.0,36061.0,48734.0,17059.0,62414.0,21193.0
